I'm willing to offer 35 gold for 16 aluminum. Are you open to a trade?,35,gold,16,aluminum
I'm willing to trade 50 wheat for 32 gold. Let me know if you're interested.,50,wheat,32,gold
I'd like to acquire 45 wheat and am willing to offer 30 iron in exchange. Are you interested in making a trade?,30,iron,45,wheat
I have 33 coal that I'm willing to offer in exchange for 19 horses. Let me know if you're interested in a trade.,33,coal,19,horses
I'm interested in acquiring 16 coal and am willing to offer 37 wood in exchange. Are you open to a trade?,37,wood,16,coal
I'm interested in acquiring 47 coal and am willing to offer 38 stone in exchange. Are you open to a trade?,38,stone,47,coal
I'm looking to acquire 18 coal and am willing to trade 32 iron for them. Would you be interested?,32,iron,18,coal
How about we make a deal? I have 16 iron that I can trade for 7 horses.,16,iron,7,horses
I'm interested in acquiring 41 aluminum and am willing to trade 31 coal in exchange. Would you be open to that?,31,coal,41,aluminum
I have 26 coal that I'm looking to trade for 50 stone. Would you be open to that exchange?,26,coal,50,stone
I have 17 coal that I'm interested in trading for 5 horses. Would you consider the offer?,17,coal,5,horses
I'd like to acquire 8 stone and am willing to offer 47 wheat in exchange. Are you open to a trade?,47,wheat,8,stone
I have 10 gold that I'm willing to trade for 8 aluminum. Are you open to a deal?,10,gold,8,aluminum
I have 3 gold that I can trade for 14 wood. Are you interested?,3,gold,14,wood
I'm willing to trade 47 iron for 27 aluminum. Is that something you'd be interested in?,47,iron,27,aluminum
I'd like to acquire 3 horses and am willing to trade 30 wood in exchange. Let me know if you're interested in a deal.,30,wood,3,horses
I'm interested in acquiring 2 aluminum and am willing to offer 10 coal in exchange. Are you open to a trade?,10,coal,2,aluminum
I have 4 wood and I'm interested in trading them for 49 coal. Would you consider the offer?,4,wood,49,coal
I have 15 wheat and am interested in exchanging them for 20 aluminum. Are you open to a trade?,15,wheat,20,aluminum
I'm interested in trading 6 iron for 31 wheat. Let me know if you're interested.,6,iron,31,wheat
I'm willing to offer 8 stone for 43 wood. Are you open to a trade?,8,stone,43,wood
Are you open to a trade? I have 31 coal that I'm willing to exchange for 28 stone.,31,coal,28,stone
"If you're interested in trading, I have 6 wheat that I'm willing to offer for 18 wood.",6,wheat,18,wood
I'm willing to trade 7 coal for 49 wood. Let me know if you're interested.,7,coal,49,wood
I'm looking to acquire 43 wheat and can offer 21 stone in exchange. Would you be interested in a trade?,21,stone,43,wheat
I'm willing to trade 42 horses for 38 wood. Would you consider the offer?,42,horses,38,wood
I'm interested in acquiring 46 coal and am willing to trade 14 wood in exchange. Would you consider the offer?,14,wood,46,coal
I'd like to acquire 14 stone and am willing to offer 49 aluminum in exchange. Are you interested in making a trade?,49,aluminum,14,stone
I'm interested in acquiring 7 iron. I have 43 coal that I can offer in exchange. Would you consider the trade?,43,coal,7,iron
How about a trade? I'll give you 29 wheat in exchange for 24 gold.,29,wheat,24,gold
I have 48 wheat and am interested in trading them for 9 aluminum. What do you think?,48,wheat,9,aluminum
I have 23 iron that I'm willing to trade for 12 gold. Would you be interested in making a deal?,23,iron,12,gold
I have 35 wheat that I'm willing to trade for 43 iron. Would you be interested in making a deal?,35,wheat,43,iron
I have 5 aluminum and am interested in trading them for 49 wood. What do you think?,5,aluminum,49,wood
I'm willing to offer 34 stone for 27 wood. Are you open to a trade?,34,stone,27,wood
I'd like to trade 22 iron for 48 coal. Let me know if you're interested.,22,iron,48,coal
"If you're interested in trading, I have 2 iron that I'm willing to offer for 4 wheat.",2,iron,4,wheat
I'm interested in acquiring 10 aluminum and am willing to trade 16 gold in exchange. Would you be open to that?,16,gold,10,aluminum
I have 34 aluminum that I'm willing to trade for 22 coal. Would you consider the offer?,34,aluminum,22,coal
I'd like to offer 15 wood in exchange for 50 gold. Let me know if you're interested in making a trade.,15,wood,50,gold
I'm looking to trade 33 stone for 44 wood. Would you consider the offer?,33,stone,44,wood
I'm interested in trading 31 coal for 37 iron. Would you be open to a trade?,31,coal,37,iron
I have 31 stone that I'm looking to exchange for 48 wheat. Are you open to a trade?,31,stone,48,wheat
I'm interested in trading 15 horses for 17 wood. What do you think?,15,horses,17,wood
I'm willing to trade 34 coal for 41 horses. Let me know if you're interested.,34,coal,41,horses
I'm looking to acquire 7 horses and am willing to trade 35 aluminum for them. Would you be interested?,35,aluminum,7,horses
I'm looking to trade 48 horses for 41 coal. Would you consider the offer?,48,horses,41,coal
How about a trade? I have 3 stone that I can offer in exchange for 15 coal.,3,stone,15,coal
I have 44 gold that I'm looking to trade for 6 wood. Would you be open to that exchange?,44,gold,6,wood
I'm willing to offer 37 wheat for 24 horses. Are you open to a trade?,37,wheat,24,horses
I'd like to acquire 5 coal and can offer 28 wheat in exchange. Let me know if you're interested in a trade.,28,wheat,5,coal
I'd like to offer 23 aluminum for 29 horses. Are you open to a trade?,23,aluminum,29,horses
I have 9 coal that I'm looking to trade for 30 wood. Would you be open to that exchange?,9,coal,30,wood
I have 50 wood and am interested in exchanging them for 46 wheat. Are you open to a trade?,50,wood,46,wheat
How about we make a trade? I'm willing to offer 14 coal in exchange for 33 wood.,14,coal,33,wood
I'm looking to acquire 14 iron and am willing to trade 3 coal for them. Would you be interested?,3,coal,14,iron
I'd like to offer 29 coal for 32 iron. Would you consider the trade?,29,coal,32,iron
I'm interested in acquiring 42 iron and am willing to offer 19 wheat in exchange. Let me know if you're interested in a trade.,19,wheat,42,iron
I'd like to offer 13 horses for 32 gold. Would you consider the trade?,13,horses,32,gold
I'd like to trade 29 stone for 37 gold. What do you think?,29,stone,37,gold
I'd like to offer 11 stone for 26 coal. Would you be interested in making a trade?,11,stone,26,coal
I'm interested in trading 12 wheat for 15 aluminum. Would you be open to a trade?,12,wheat,15,aluminum
I'm looking to acquire 24 horses and am willing to offer 15 iron in exchange. Would you be interested?,15,iron,24,horses
I'm willing to exchange 3 stone for 46 aluminum. Let me know if you're interested.,3,stone,46,aluminum
I'm interested in trading 34 horses for 45 coal. Let me know if you're interested.,34,horses,45,coal
I'd like to offer 27 iron for 15 stone. Would you consider the trade?,27,iron,15,stone
I have 37 horses and am looking to exchange them for 46 iron. Would you be open to a trade?,37,horses,46,iron
I have 5 wheat and am looking to exchange them for 29 iron. Would you be open to a trade?,5,wheat,29,iron
I have 45 iron and am interested in exchanging them for 41 wood. Are you open to a trade?,45,iron,41,wood
I have 38 horses that I can trade for 46 stone. Are you interested?,38,horses,46,stone
I'm willing to trade 40 coal for 14 wheat. Would you consider the offer?,40,coal,14,wheat
I'm willing to trade 38 stone for 45 aluminum. Would you be interested in making a deal?,38,stone,45,aluminum
I have 26 aluminum that I'm willing to exchange for 1 horses. Let me know if you're interested in a trade.,26,aluminum,1,horses
I'm interested in trading 25 aluminum for 41 stone. Would you be open to a trade?,25,aluminum,41,stone
I'd like to acquire 23 stone and can offer 12 aluminum in exchange. Would you be interested in trading?,12,aluminum,23,stone
I have 39 iron and am interested in exchanging them for 35 wheat. Are you open to a trade?,39,iron,35,wheat
I'm willing to offer 9 stone for 45 gold. Are you open to a trade?,9,stone,45,gold
How about a trade? I'll give you 34 coal in exchange for 40 aluminum.,34,coal,40,aluminum
How about a trade? I have 6 stone that I can offer in exchange for 37 horses.,6,stone,37,horses
I'm interested in trading 34 gold for 10 horses. What do you think?,34,gold,10,horses
I'm interested in acquiring 24 wood and am willing to trade 23 wheat in exchange. Would you be open to that?,23,wheat,24,wood
I'm interested in trading 19 wheat for 27 gold. What do you think?,19,wheat,27,gold
I'm interested in trading 20 wood for 31 stone. Would you be open to a trade?,20,wood,31,stone
I'm willing to trade 38 aluminum for 22 gold. Would you consider the offer?,38,aluminum,22,gold
I'm interested in acquiring 6 stone and am willing to offer 17 wheat in exchange. Let me know if you're interested in a trade.,17,wheat,6,stone
I'm looking to acquire 15 wood and can offer 22 stone in exchange. Would you be interested in a trade?,22,stone,15,wood
I'm interested in trading 46 wheat for 26 iron. Would you be open to a trade?,46,wheat,26,iron
I'm interested in acquiring 15 gold and am willing to trade 6 aluminum in exchange. Would you consider the offer?,6,aluminum,15,gold
How about a trade? I have 8 iron that I can offer in exchange for 22 wheat.,8,iron,22,wheat
I'm interested in acquiring 14 aluminum and am willing to trade 49 iron in exchange. Would you be open to that?,49,iron,14,aluminum
How about we make a trade? I'm willing to offer 16 horses in exchange for 11 iron.,16,horses,11,iron
I'm interested in acquiring 39 horses and am willing to offer 13 gold in exchange. Are you open to a trade?,13,gold,39,horses
I'm willing to exchange 2 stone for 34 gold. Is that something you'd be interested in?,2,stone,34,gold
I have 38 wood that I'm willing to offer in exchange for 35 stone. Let me know if you're interested in a trade.,38,wood,35,stone
I have 27 horses that I'm willing to trade for 9 coal. Would you consider the offer?,27,horses,9,coal
How about a trade? I'll give you 34 iron in exchange for 11 horses.,34,iron,11,horses
I have 35 stone that I'm willing to trade for 28 gold. Would you be interested in making a deal?,35,stone,28,gold
How about a trade? I have 4 aluminum that I can offer in exchange for 19 wheat.,4,aluminum,19,wheat
Are you open to a trade? I have 20 gold that I'm willing to exchange for 50 wheat.,20,gold,50,wheat
How about a trade? I have 47 iron that I can offer in exchange for 29 horses.,47,iron,29,horses
I'd like to make a trade. I have 42 stone that I can offer for 46 wheat.,42,stone,46,wheat
I have 23 aluminum that I can trade for 31 wood. Are you interested in making a deal?,23,aluminum,31,wood
Are you open to a trade? I have 48 aluminum that I'm willing to exchange for 13 wood.,48,aluminum,13,wood
I'm interested in acquiring 22 iron and am willing to trade 30 aluminum in exchange. Would you be open to that?,30,aluminum,22,iron
How about a trade? I have 22 iron that I can offer in exchange for 34 wood.,22,iron,34,wood
I'm interested in trading 28 wheat for 16 aluminum. What do you think?,28,wheat,16,aluminum
I have 23 wheat that I'm looking to trade for 50 horses. Would you be open to that exchange?,23,wheat,50,horses
I'd like to acquire 7 iron and am willing to offer 29 aluminum in exchange. Would you be interested in a trade?,29,aluminum,7,iron
I have 2 aluminum and am interested in trading them for 34 wood. What do you think?,2,aluminum,34,wood
I'm willing to trade 28 horses for 47 wood. Let me know if you're interested.,28,horses,47,wood
I'm looking to acquire 33 stone and can offer 17 horses in exchange. Would you be interested in a trade?,17,horses,33,stone
I have 49 wheat that I can trade for 25 gold. Are you interested?,49,wheat,25,gold
I have 35 iron that I'm looking to trade for 48 coal. Let me know if you're interested.,35,iron,48,coal
I'm willing to offer 22 horses for 22 wood. Are you open to a trade?,22,horses,22,wood
I'm looking to acquire 47 stone and am willing to offer 31 gold in exchange. Would you be interested?,31,gold,47,stone
I have 50 stone that I'm willing to exchange for 14 wood. Let me know if you're interested in a trade.,50,stone,14,wood
I'm willing to exchange 50 aluminum for 21 wood. Let me know if you're interested in a trade.,50,aluminum,21,wood
I'm willing to offer 2 wheat for 27 gold. Are you open to a trade?,2,wheat,27,gold
I have 28 gold that I can trade for 22 stone. Are you interested in making a deal?,28,gold,22,stone
I'd like to acquire 9 gold and can offer 17 stone in exchange. Would you be interested in trading?,17,stone,9,gold
I have 41 wood that I'm looking to exchange for 18 aluminum. Would you like to make a trade?,41,wood,18,aluminum
I'd like to acquire 40 wheat and am willing to trade 11 horses in exchange. Let me know if you're interested in a deal.,11,horses,40,wheat
I'm looking to acquire 36 coal and am willing to trade 16 wheat for them. Would you be interested?,16,wheat,36,coal
I'd like to make a trade. I have 25 wood that I'm willing to offer for 27 coal. Would you be interested?,25,wood,27,coal
I'm interested in making a trade. I have 14 gold that I can offer for 12 coal. Would you consider it?,14,gold,12,coal
I'm looking to diversify my assets and would like to trade 18 stone for 28 aluminum. Would you consider it?,18,stone,28,aluminum
I'm willing to trade 23 stone for 5 iron. Would you be interested in making a deal?,23,stone,5,iron
How about a trade? I have 8 horses that I can offer in exchange for 41 gold.,8,horses,41,gold
"If you're interested in trading, I have 14 wheat that I'm willing to offer for 29 stone.",14,wheat,29,stone
I'm willing to trade 30 gold for 3 horses. Let me know if you're interested.,30,gold,3,horses
I'd like to trade 34 wheat for 23 iron. Let me know if you're interested.,34,wheat,23,iron
I'm looking to trade 11 stone for 48 wheat. Would you consider the offer?,11,stone,48,wheat
I'm interested in acquiring 45 stone and am willing to offer 29 wheat in exchange. Are you open to a trade?,29,wheat,45,stone
I have 26 aluminum that I'm willing to offer in exchange for 50 horses. Let me know if you're interested in a trade.,26,aluminum,50,horses
I'm willing to exchange 36 aluminum for 1 stone. Let me know if you're interested.,36,aluminum,1,stone
I have 20 iron that I'm looking to trade for 35 horses. Let me know if you're interested.,20,iron,35,horses
I have 12 wheat that I can trade for 42 coal. Are you interested?,12,wheat,42,coal
I have 44 gold that I'm willing to trade for 38 iron. Would you consider the offer?,44,gold,38,iron
I have 42 aluminum and I'm interested in trading them for 16 coal. Would you consider the offer?,42,aluminum,16,coal
I'm willing to trade 9 wheat for 9 coal. Would you be interested in making a deal?,9,wheat,9,coal
I'm interested in acquiring 24 aluminum and am willing to trade 50 gold in exchange. Would you be open to that?,50,gold,24,aluminum
I'd like to acquire 32 iron and am willing to offer 46 coal in exchange. Are you open to a trade?,46,coal,32,iron
How about a trade? I have 46 iron that I can offer in exchange for 24 stone.,46,iron,24,stone
I'm willing to trade 29 iron for 43 aluminum. Let me know if you're interested.,29,iron,43,aluminum
Are you open to a trade? I have 41 aluminum that I'm willing to exchange for 20 wood.,41,aluminum,20,wood
I'd like to offer 30 horses in exchange for 37 wood. Let me know if you're interested in making a trade.,30,horses,37,wood
I'm willing to offer 13 gold for 42 wheat. Are you open to a trade?,13,gold,42,wheat
I'd like to offer 18 aluminum for 17 wood. Would you be interested in making a trade?,18,aluminum,17,wood
I'm looking to acquire 15 wood and am willing to offer 47 gold in exchange. Let me know if you're interested in a trade.,47,gold,15,wood
I'd like to acquire 40 gold and can offer 45 wheat in exchange. Would you be interested in trading?,45,wheat,40,gold
I'm interested in trading 18 aluminum for 25 wood. What do you think?,18,aluminum,25,wood
I have 50 stone that I'm looking to trade for 14 wheat. Let me know if you're interested.,50,stone,14,wheat
I'd like to offer 14 wood for 15 aluminum. Are you open to a trade?,14,wood,15,aluminum
I'm looking to acquire 45 iron and am willing to trade 7 wood for them. Would you be interested?,7,wood,45,iron
I'm looking to acquire 36 stone and am willing to offer 33 aluminum in exchange. Would you be interested?,33,aluminum,36,stone
I have 41 gold that I'm interested in trading for 39 horses. Would you consider the offer?,41,gold,39,horses
I'm looking to diversify my holdings and would like to trade 1 iron for 34 coal. Would you be interested?,1,iron,34,coal
How about a trade? I'll give you 31 stone in exchange for 3 iron.,31,stone,3,iron
I have 42 iron that I'm looking to exchange for 38 horses. Are you open to a trade?,42,iron,38,horses
I'd like to acquire 13 aluminum and am willing to offer 30 gold in exchange. Would you be interested in a trade?,30,gold,13,aluminum
I'd like to acquire 31 iron and am willing to offer 18 gold in exchange. Are you interested in making a trade?,18,gold,31,iron
I'm willing to exchange 50 stone for 26 horses. Let me know if you're interested.,50,stone,26,horses
I'm interested in acquiring 6 gold. I have 36 wheat that I can offer in exchange. Would you consider the trade?,36,wheat,6,gold
I'm looking to acquire 26 aluminum and can offer 33 iron in exchange. Would you be interested in a trade?,33,iron,26,aluminum
I'd like to acquire 48 wood and am willing to trade 41 stone in exchange. Let me know if you're interested in a deal.,41,stone,48,wood
How about we make a deal? I have 28 aluminum that I can trade for 18 wheat.,28,aluminum,18,wheat
I'm looking to acquire 30 gold and am willing to offer 47 wheat in exchange. Let me know if you're interested in a trade.,47,wheat,30,gold
I'd like to acquire 38 gold and am willing to trade 26 coal in exchange. Let me know if you're interested in a deal.,26,coal,38,gold
How about we make a deal? I have 6 coal and I'm interested in trading them for 17 stone.,6,coal,17,stone
I'm willing to trade 42 horses for 23 coal. Let me know if you're interested.,42,horses,23,coal
I'm interested in acquiring 11 coal and am willing to offer 18 stone in exchange. Are you open to a trade?,18,stone,11,coal
I'd like to offer 7 coal in exchange for 18 horses. Let me know if you're interested in making a trade.,7,coal,18,horses
I'm looking to acquire 47 horses and am willing to trade 45 gold for them. Would you be interested?,45,gold,47,horses
I'm looking to acquire 15 aluminum and am willing to offer 43 stone in exchange. Would you be interested?,43,stone,15,aluminum
I have 47 iron that I'm looking to exchange for 27 aluminum. Are you open to a trade?,47,iron,27,aluminum
I'm interested in trading 49 iron for 50 horses. Let me know if you'd like to make a deal.,49,iron,50,horses
I'm looking to diversify my assets and would like to trade 30 iron for 26 coal. What do you think?,30,iron,26,coal
I'm willing to trade 32 horses for 35 aluminum. Would you consider the offer?,32,horses,35,aluminum
I have 47 stone that I'm willing to trade for 10 wheat. Are you open to a deal?,47,stone,10,wheat
How about a trade? I have 25 wheat that I'm willing to exchange for 9 wood.,25,wheat,9,wood
I'd like to trade 34 aluminum for 29 gold. Let me know if you're interested.,34,aluminum,29,gold
I'm interested in acquiring 24 gold and am willing to offer 13 stone in exchange. Are you open to a trade?,13,stone,24,gold
Are you open to a trade? I have 10 horses that I'm willing to exchange for 30 coal.,10,horses,30,coal
I'm interested in trading 4 stone for 42 wheat. Let me know if you're interested.,4,stone,42,wheat
I'm willing to offer 35 coal for 27 horses. Let me know if you're interested in making a trade.,35,coal,27,horses
How about we make a trade? I'm willing to offer 13 coal in exchange for 42 stone.,13,coal,42,stone
I'd like to offer 9 wood for 16 iron. Are you open to a trade?,9,wood,16,iron
I have 46 iron and I'm interested in trading them for 13 wheat. Would you consider the offer?,46,iron,13,wheat
I have 21 wood that I'm willing to trade for 3 aluminum. Would you consider the offer?,21,wood,3,aluminum
I'd like to acquire 28 wheat and am willing to trade 38 aluminum in exchange. Let me know if you're interested in a deal.,38,aluminum,28,wheat
I'm willing to trade 45 stone for 11 wheat. Would you be interested in making a deal?,45,stone,11,wheat
I have 18 wood that I'm willing to trade for 20 coal. Would you be interested in making a deal?,18,wood,20,coal
I'd like to make a trade. I have 38 iron that I can offer for 13 coal.,38,iron,13,coal
I'm interested in trading 39 gold for 4 horses. What do you think?,39,gold,4,horses
I'm interested in acquiring 28 iron and am willing to trade 5 gold in exchange. Would you be open to that?,5,gold,28,iron
I'm looking to acquire 9 wood and am willing to offer 19 iron in exchange. Let me know if you're interested in a trade.,19,iron,9,wood
I have 47 iron and am interested in trading them for 22 horses. What do you think?,47,iron,22,horses
I'd like to acquire 17 coal and can offer 43 wood in exchange. Let me know if you're interested in a trade.,43,wood,17,coal
I'd like to make a trade. I have 12 wheat that I can offer for 41 gold.,12,wheat,41,gold
I'd like to acquire 35 aluminum and am willing to trade 45 wheat in exchange. Let me know if you're interested in a deal.,45,wheat,35,aluminum
I'm looking to diversify my assets and would like to trade 5 wheat for 17 gold. What do you think?,5,wheat,17,gold
I'm interested in making a trade. I have 22 wood that I can offer for 21 horses. Would you consider it?,22,wood,21,horses
I'm interested in acquiring 20 wheat and am willing to offer 3 coal in exchange. Are you open to a trade?,3,coal,20,wheat
I'd like to acquire 29 gold and can offer 5 horses in exchange. Let me know if you're interested in a trade.,5,horses,29,gold
I have 33 wood that I'm looking to trade for 35 aluminum. Would you be open to that exchange?,33,wood,35,aluminum
I'm willing to exchange 46 gold for 37 aluminum. Is that something you'd be interested in?,46,gold,37,aluminum
I'd like to acquire 27 stone and can offer 42 iron in exchange. Let me know if you're interested in a trade.,42,iron,27,stone
I'm looking to acquire 33 aluminum and am willing to trade 25 gold for them. Would you be interested?,25,gold,33,aluminum
I'm interested in trading 6 horses for 19 wood. Let me know if you're interested.,6,horses,19,wood
How about we make a trade? I'm willing to offer 23 iron in exchange for 1 gold.,23,iron,1,gold
I'm looking to trade 26 coal for 17 wood. Would you consider the offer?,26,coal,17,wood
I have 31 wood that I'm interested in trading for 15 stone. Would you consider the offer?,31,wood,15,stone
Would you be willing to trade 7 horses for 17 coal ? Let me know.,17,coal,7,horses
I'm interested in trading 7 wheat for 28 coal. What do you think?,7,wheat,28,coal
I'm willing to offer 37 horses for 50 coal. Let me know if you're interested in making a trade.,37,horses,50,coal
I have 18 wheat that I'm interested in trading for 25 stone. Would you consider the offer?,18,wheat,25,stone
I'd like to make a trade. I have 40 horses that I'm willing to offer for 23 wheat.,40,horses,23,wheat
I'm interested in acquiring 6 wheat and am willing to offer 10 iron in exchange. Are you open to a trade?,10,iron,6,wheat
I'm interested in trading 37 gold for 14 coal. What do you think?,37,gold,14,coal
I have 12 aluminum that I'm looking to trade for 21 wheat. Let me know if you're interested.,12,aluminum,21,wheat
How about a trade? I have 45 gold that I can offer in exchange for 9 iron.,45,gold,9,iron
I'd like to make a trade. I have 18 wheat that I'm willing to offer for 48 wood.,18,wheat,48,wood
I'm willing to exchange 32 horses for 19 stone. Let me know if you're interested.,32,horses,19,stone
I have 44 iron and am looking to exchange them for 35 wood. Would you be open to a trade?,44,iron,35,wood
I have 6 wheat that I'm willing to trade for 12 wood. Would you consider the offer?,6,wheat,12,wood
I'm willing to exchange 31 iron for 30 gold. Let me know if you're interested in a trade.,31,iron,30,gold
I'm interested in acquiring 24 horses and am willing to offer 32 gold in exchange. Let me know if you're interested in a trade.,32,gold,24,horses
I'm interested in making a trade. I have 3 stone that I can offer for 32 iron. Would you consider it?,3,stone,32,iron
I'd like to make a trade. I have 38 iron that I'm willing to offer for 40 coal.,38,iron,40,coal
I'm interested in acquiring 23 coal and am willing to offer 2 wood in exchange. Are you open to a trade?,2,wood,23,coal
I'm interested in trading 18 coal for 50 gold. What do you think?,18,coal,50,gold
"If you're interested in trading, I have 43 iron that I'm willing to offer for 50 wheat.",43,iron,50,wheat
I have 34 gold and am interested in trading them for 3 wheat. What do you think?,34,gold,3,wheat
I'm willing to offer 48 coal for 32 wood. Let me know if you're interested in making a trade.,48,coal,32,wood
I'm looking to acquire 21 coal and am willing to offer 6 gold in exchange. Let me know if you're interested in a trade.,6,gold,21,coal
I'd like to acquire 39 wheat and can offer 50 gold in exchange. Let me know if you're interested in a trade.,50,gold,39,wheat
I'm willing to offer 12 iron for 10 wood. Are you interested in making a trade?,12,iron,10,wood
I'm interested in acquiring 35 wheat. I have 8 horses that I can offer in exchange. Would you consider the trade?,8,horses,35,wheat
I'm looking to acquire 38 aluminum and can offer 32 gold in exchange. Would you be interested in a trade?,32,gold,38,aluminum
I have 43 iron that I'm willing to exchange for 4 coal. Let me know if you're interested in a trade.,43,iron,4,coal
I'd like to make a trade. I have 25 aluminum that I can offer for 24 iron.,25,aluminum,24,iron
I'm looking to trade 48 iron for 34 stone. Would you consider the offer?,48,iron,34,stone
I'm interested in trading 26 stone for 3 wood. What do you think?,26,stone,3,wood
I'm willing to offer 6 coal for 24 wood. Let me know if you're interested in making a trade.,6,coal,24,wood
How about a trade? I have 30 stone that I can offer in exchange for 10 coal.,30,stone,10,coal
I'm looking to diversify my assets and would like to trade 10 iron for 24 horses. Would you consider it?,10,iron,24,horses
I'm interested in trading 3 aluminum for 47 stone. Let me know if you'd like to make a deal.,3,aluminum,47,stone
I have 46 wheat that I'm willing to offer in exchange for 4 stone. Let me know if you're interested in a trade.,46,wheat,4,stone
I have 36 iron and I'm interested in trading them for 2 wheat. Would you consider the offer?,36,iron,2,wheat
I'd like to offer 44 gold for 49 wheat. Are you open to a trade?,44,gold,49,wheat
I'm looking to trade 48 stone for 41 iron. Would you consider the offer?,48,stone,41,iron
I'd like to make a trade. I have 49 wheat that I'm willing to offer for 12 gold.,49,wheat,12,gold
I have 27 stone that I'm looking to trade for 1 gold. Would you be open to that exchange?,27,stone,1,gold
How about we make a trade? I'm willing to offer 46 horses in exchange for 15 gold.,46,horses,15,gold
I'm willing to trade 7 coal for 50 horses. Would you consider the offer?,7,coal,50,horses
I'd like to offer 16 coal for 35 gold. Would you consider the trade?,16,coal,35,gold
Are you open to a trade? I have 36 aluminum that I'm willing to exchange for 6 wood.,36,aluminum,6,wood
I have 15 gold that I'm willing to trade for 31 stone. Would you consider the offer?,15,gold,31,stone
I'd like to make a trade. I have 36 gold that I'm willing to offer for 34 iron. Would you be interested?,36,gold,34,iron
I'm interested in trading 24 wood for 40 wheat. Let me know if you're interested.,24,wood,40,wheat
I'm looking to acquire 40 aluminum and am willing to offer 27 wood in exchange. Would you be interested?,27,wood,40,aluminum
I have 9 gold that I'm willing to trade for 32 wood. Would you be interested in making a deal?,9,gold,32,wood
I'm looking to acquire 7 stone and am willing to offer 19 wheat in exchange. Would you be interested?,19,wheat,7,stone
I'd like to offer 20 coal for 26 aluminum. Are you open to a trade?,20,coal,26,aluminum
I have 34 gold that I'm looking to exchange for 14 aluminum. Are you open to a trade?,34,gold,14,aluminum
I'm willing to trade 31 stone for 12 wheat. Would you consider the offer?,31,stone,12,wheat
I'd like to make a trade. I have 10 iron that I'm willing to offer for 22 stone. Would you be interested?,10,iron,22,stone
I'm interested in acquiring 28 stone and am willing to trade 32 gold in exchange. Would you consider the offer?,32,gold,28,stone
I'm willing to offer 49 gold for 38 wood. Are you open to a trade?,49,gold,38,wood
I'm willing to trade 44 gold for 2 wheat. Would you consider the offer?,44,gold,2,wheat
How about a trade? I have 14 iron that I'm willing to exchange for 5 wood.,14,iron,5,wood
I'd like to trade 3 wood for 16 horses. Let me know if you're interested.,3,wood,16,horses
I'm willing to offer 4 gold for 9 horses. Are you open to a trade?,4,gold,9,horses
I'd like to trade 18 aluminum for 38 iron. What do you think?,18,aluminum,38,iron
I'm willing to offer 35 gold for 31 aluminum. Let me know if you're interested in making a trade.,35,gold,31,aluminum
I have 7 aluminum that I'm interested in trading for 31 stone. Would you consider the offer?,7,aluminum,31,stone
I'm interested in acquiring 17 gold and am willing to offer 15 horses in exchange. Are you open to a trade?,15,horses,17,gold
I'm interested in trading 48 wood for 50 iron. What do you think?,48,wood,50,iron
I'd like to offer 48 gold for 10 horses. Are you open to a trade?,48,gold,10,horses
I have 35 wheat and am looking to trade them for 38 horses. Would you consider the offer?,35,wheat,38,horses
I'm willing to exchange 14 coal for 43 gold. Let me know if you're interested.,14,coal,43,gold
I'm willing to exchange 37 wood for 40 iron. Let me know if you're interested.,37,wood,40,iron
I'd like to make a trade. I have 45 gold that I'm willing to offer for 15 stone. Would you be interested?,45,gold,15,stone
I have 3 wheat and am looking to trade them for 12 aluminum. Would you consider the offer?,3,wheat,12,aluminum
I'd like to make a trade. I have 29 wheat that I'm willing to offer for 1 stone.,29,wheat,1,stone
I have 15 coal that I'm willing to trade for 45 wheat. Would you be interested?,15,coal,45,wheat
I'd like to trade 15 horses for 18 gold. What do you think?,15,horses,18,gold
I'd like to acquire 1 gold and am willing to offer 18 stone in exchange. Would you be interested in a trade?,18,stone,1,gold
I'm interested in trading 31 stone for 35 wheat. Let me know if you'd like to make a deal.,31,stone,35,wheat
I'm interested in acquiring 13 gold and am willing to trade 5 aluminum in exchange. Would you be open to that?,5,aluminum,13,gold
How about we make a trade? I'm willing to offer 22 wood in exchange for 38 horses.,22,wood,38,horses
I have 40 aluminum that I'm looking to trade for 23 iron. Let me know if you're interested.,40,aluminum,23,iron
I'd like to make a trade. I have 2 iron that I'm willing to offer for 45 wheat.,2,iron,45,wheat
I have 37 horses that I'm willing to exchange for 49 iron. Let me know if you're interested in a trade.,37,horses,49,iron
I'm looking to acquire 15 aluminum and am willing to trade 10 horses for them. Would you be interested?,10,horses,15,aluminum
I'd like to acquire 3 wood and am willing to offer 43 stone in exchange. Are you open to a trade?,43,stone,3,wood
I have 41 aluminum that I'm looking to trade for 4 wood. Let me know if you're interested.,41,aluminum,4,wood
I have 47 gold that I'm willing to trade for 14 wheat. Would you be interested?,47,gold,14,wheat
I have 29 iron that I'm willing to trade for 3 wood. Would you be interested?,29,iron,3,wood
I have 26 coal and am interested in trading them for 49 wheat. What do you think?,26,coal,49,wheat
I'd like to make a trade. I have 49 coal that I can offer for 11 horses.,49,coal,11,horses
How about a trade? I have 38 iron that I'm willing to exchange for 21 wheat.,38,iron,21,wheat
Would you be willing to trade 50 gold for 39 iron ? Let me know.,39,iron,50,gold
I have 9 horses that I can trade for 29 coal. Are you interested in making a deal?,9,horses,29,coal
